iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
HUN,Europe,Hungary,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-273.1,-9.47,-9.47,-28.008617
HUN,Europe,Hungary,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-08,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-09,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-606.2,-10.45,-11.41,-62.17072
HUN,Europe,Hungary,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-946.5,-10.85,-11.64,-97.071236
HUN,Europe,Hungary,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-1239.8,-10.56,-9.72,-127.151535
HUN,Europe,Hungary,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-1493.7001,-10.09,-8.31,-153.19104
HUN,Europe,Hungary,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-1924.8,-10.77,-14.05,-197.40382
HUN,Europe,Hungary,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-2156.9001,-10.34,-7.78,-221.20758
HUN,Europe,Hungary,2020-02-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-2527.4001,-10.62,-12.54,-259.20535
HUN,Europe,Hungary,2020-02-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-02-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,-2639.9001,-9.89,-3.89,-270.74313
HUN,Europe,Hungary,2020-03-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,39,39,0.004,0.004,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,89,50,0.009,0.005,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-08,7,7,1,,0,0,0.702,0.702,0.1,,0,0,,,,,,,,,,132,43,0.014,0.004,,,,,tests performed,,,,,,,,,,,,,,9967304,-2845.6,-9.64,-7.32,-291.83932
HUN,Europe,Hungary,2020-03-09,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-10,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,301,169,0.031,0.017,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-11,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,379,78,0.039,0.008,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-12,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,500,121,0.051,0.012,,,,,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-13,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,628,128,0.065,0.013,84,0.009,0.0289,34.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-14,7,0,1,,0,0,0.702,0,0.1,,0,0,,,,,,,,,,784,156,0.081,0.016,99,0.01,0.0375,26.7,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-15,31,24,3.429,,0,0,3.11,2.408,0.344,,0,0,,,,,,,,,,1006,222,0.104,0.023,125,0.013,0.0286,35,tests performed,,,,,,,,,,,,,,9967304,-2976.5,-9.24,-4.83,-305.26416
HUN,Europe,Hungary,2020-03-16,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,1240,234,0.128,0.024,146,0.015,0.0294,34.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-17,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,1357,117,0.14,0.012,151,0.016,0.0388,25.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-18,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,1573,216,0.162,0.022,171,0.018,0.0376,26.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-19,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,2092,519,0.215,0.053,227,0.023,0.0378,26.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-20,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,2777,685,0.286,0.071,307,0.032,0.0307,32.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-21,31,0,3.429,,0,0,3.11,0,0.344,,0,0,,,,,,,,,,3247,470,0.334,0.048,352,0.036,0.0296,33.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-22,131,100,14.286,4,4,0.571,13.143,10.033,1.433,0.401,0.401,0.057,1.71,,,,,,,,,4213,966,0.434,0.099,458,0.047,0.0309,32.4,tests performed,,,,,,,,,,,,,,9967304,-2810.4,-8.06,6.3,-288.22928
HUN,Europe,Hungary,2020-03-23,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.7,,,,,,,,,5285,1072,0.544,0.11,578,0.06,0.0316,31.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-24,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.68,,,,,,,,,5883,598,0.606,0.062,647,0.067,0.0302,33.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-25,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.65,,,,,,,,,6587,704,0.678,0.073,716,0.074,0.0335,29.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-26,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.62,,,,,,,,,7775,1188,0.801,0.122,812,0.084,0.0331,30.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-27,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.6,,,,,,,,,9045,1270,0.932,0.131,895,0.092,0.0343,29.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-28,131,0,14.286,4,0,0.571,13.143,0,1.433,0.401,0,0.057,1.58,,,,,,,,,10073,1028,1.037,0.106,975,0.1,0.0352,28.4,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-29,408,277,39.571,13,9,1.286,40.934,27.791,3.97,1.304,0.903,0.129,1.56,,,,,,,,,11918,1845,1.227,0.19,1101,0.113,0.0359,27.8,tests performed,,,,,,,,,,,,,,9967304,-2809.7,-7.5,0.03,-288.15747
HUN,Europe,Hungary,2020-03-30,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.53,,,,,,,,,13071,1153,1.346,0.119,1112,0.115,0.036,27.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-03-31,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.49,,,,,,,,,13916,845,1.433,0.087,1148,0.118,0.038,26.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-01,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.45,,,,,,,,,14978,1062,1.543,0.109,1199,0.123,0.0356,28.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-02,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.43,,,,,,,,,16171,1193,1.665,0.123,1199,0.123,0.0386,25.9,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-03,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.41,,,,,,,,,17539,1368,1.806,0.141,1213,0.125,0.038,26.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-04,408,0,39.571,13,0,1.286,40.934,0,3.97,1.304,0,0.129,1.41,,,,,,,,,19194,1655,1.977,0.17,1303,0.134,0.0367,27.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-05,733,325,46.429,34,21,3,73.54,32.607,4.658,3.411,2.107,0.301,1.42,,,,,,,,,21020,1826,2.165,0.188,1300,0.134,0.0357,28,tests performed,,,,,,,,,,,,,,9967304,-2792,-6.99,0.71,-286.3422
HUN,Europe,Hungary,2020-04-06,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.44,,,,,,,,,22052,1032,2.271,0.106,1283,0.132,0.0331,30.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-07,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.48,,,,,,,,,23516,1464,2.422,0.151,1371,0.141,0.0339,29.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-08,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.5,,,,,,,,,25518,2002,2.628,0.206,1506,0.155,0.0351,28.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-09,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.51,,,,,,,,,27596,2078,2.842,0.214,1632,0.168,0.0346,28.9,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-10,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.5,,,,,,,,,29718,2122,3.061,0.219,1740,0.179,0.0466,21.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-11,733,0,46.429,34,0,3,73.54,0,4.658,3.411,0,0.301,1.44,,,,,,,,,31731,2013,3.268,0.207,1791,0.184,0.0504,19.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-12,1410,677,96.714,99,65,9.286,141.463,67.922,9.703,9.932,6.521,0.932,1.36,,,,,,,,,33302,1571,3.43,0.162,1755,0.181,0.0551,18.1,tests performed,,,,,,,,,,,,,,9967304,-2694.9,-6.35,3.92,-276.3838
HUN,Europe,Hungary,2020-04-13,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.29,,,,,,,,,34589,1287,3.562,0.133,1791,0.184,0.057,17.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-14,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.23,,,,,,,,,35595,1006,3.666,0.104,1726,0.178,0.0575,17.4,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-15,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.19,,,,,,,,,37096,1501,3.82,0.155,1654,0.17,0.0591,16.9,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-16,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.16,,,,,,,,,38259,1163,3.94,0.12,1523,0.157,0.063,15.9,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-17,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.13,,,,,,,,,41360,3101,4.26,0.319,1663,0.171,0.0492,20.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-18,1410,0,96.714,99,0,9.286,141.463,0,9.703,9.932,0,0.932,1.12,,,,,,,,,43671,2311,4.498,0.238,1706,0.176,0.0439,22.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-19,1916,506,72.286,189,90,12.857,192.229,50.766,7.252,18.962,9.03,1.29,1.11,,,,,,,,,46123,2452,4.75,0.253,1832,0.189,0.0395,25.3,tests performed,,,,,,,,,,,,,,9967304,-2615.7998,-5.83,3.26,-268.27145
HUN,Europe,Hungary,2020-04-20,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,1.1,,,,,,,,,47827,1704,4.926,0.175,1891,0.195,0.0397,25.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-21,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,1.09,,,,,,,,,49822,1995,5.131,0.205,2032,0.209,0.0412,24.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-22,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,1.07,,,,,,,,,52472,2650,5.404,0.273,2197,0.226,0.0383,26.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-23,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,1.04,,,,,,,,,55160,2688,5.681,0.277,2414,0.249,0.0374,26.7,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-24,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,1.01,,,,,,,,,58021,2861,5.976,0.295,2380,0.245,0.0408,24.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-25,1916,0,72.286,189,0,12.857,192.229,0,7.252,18.962,0,1.29,0.96,,,,,,,,,60571,2550,6.238,0.263,2414,0.249,0.036,27.7,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-26,2500,584,83.429,272,83,11.857,250.82,58.592,8.37,27.289,8.327,1.19,0.94,,,,,,,,,63275,2704,6.517,0.278,2450,0.252,0.0341,29.4,tests performed,,,,,,,,,,,,,,9967304,-2693.2998,-5.69,-3.18,-276.2197
HUN,Europe,Hungary,2020-04-27,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.93,,,,,,,,,65395,2120,6.735,0.218,2510,0.259,0.0341,29.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-28,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.91,,,,,,,,,66942,1547,6.894,0.159,2446,0.252,0.0322,31.1,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-29,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.89,,,,,,,,,70070,3128,7.216,0.322,2514,0.259,0.0318,31.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-04-30,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.86,,,,,,,,,72721,2651,7.489,0.273,2509,0.258,0.028,35.8,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-01,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.85,,,,,,,,,76101,3380,7.838,0.348,2583,0.266,0.0232,43,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-02,2500,0,83.429,272,0,11.857,250.82,0,8.37,27.289,0,1.19,0.83,,,,,,,,,79321,3220,8.169,0.332,2679,0.276,0.0266,37.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-03,2998,498,71.143,340,68,9.714,300.783,49.963,7.138,34.112,6.822,0.975,0.81,,,,,,,,,81780,2459,8.422,0.253,2644,0.272,0.0269,37.2,tests performed,,,,,,,,,,,,,,9967304,-2810.9998,-5.66,-4.97,-288.29077
HUN,Europe,Hungary,2020-05-04,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.78,,,,,,,,,83728,1948,8.623,0.201,2619,0.27,0.0247,40.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-05,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.76,,,,,,,,,85327,1599,8.788,0.165,2626,0.27,0.0226,44.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-06,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.75,,,,,,,,,88505,3178,9.115,0.327,2634,0.271,0.0208,48,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-07,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.73,,,,,,,,,93806,5301,9.661,0.546,3012,0.31,0.0178,56.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-08,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.73,,,,,,,,,98828,5022,10.178,0.517,3247,0.334,0.0139,72.2,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-09,2998,0,71.143,340,0,9.714,300.783,0,7.138,34.112,0,0.975,0.74,,,,,,,,,103028,4200,10.611,0.433,3387,0.349,0.0114,87.5,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-10,3263,265,37.857,413,73,10.429,327.37,26.587,3.798,41.435,7.324,1.046,0.75,,,,,,,,,108027,4999,11.126,0.515,3750,0.386,0.0101,99.1,tests performed,,,,,,,,,,,,,,9967304,-2833.2998,-5.45,-0.96,-290.57782
HUN,Europe,Hungary,2020-05-11,3263,0,37.857,413,0,10.429,327.37,0,3.798,41.435,0,1.046,0.76,,,,,,,,,111935,3908,11.528,0.402,4030,0.415,0.0088,113.3,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-12,3263,0,37.857,413,0,10.429,327.37,0,3.798,41.435,0,1.046,0.77,,,,,,,,,114489,2554,11.791,0.263,4166,0.429,0.0085,117.6,tests performed,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2020-05-13,3263,0,37.857,413,0,10.429,327.37,0,3.798,41.435,0,1.046,0.78,,,,,,,,,118270,3781,12.18,0.389,4252,0.438,0.0077,129.4,tests performed,,,,,,,,,,,,,,9967304,,,,
